frame_id,gaze_label,gaze_zone,is_blinking,hands_label,hands_position
2659,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2660,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2661,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2662,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2663,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2664,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2665,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2666,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2667,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2668,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2669,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2670,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2671,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2672,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2673,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2674,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2675,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2676,gaze_zone/not_valid,not_valid,False,hands_on_wheel/only_left,only_left
2677,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2678,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2679,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2680,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2681,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2682,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2683,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2684,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2685,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2686,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2687,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2688,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2689,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2690,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2691,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2692,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2693,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2694,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2695,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2696,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2697,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2698,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2699,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2700,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2701,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2702,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2703,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2704,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2705,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2706,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2707,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2708,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2709,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2710,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2711,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2712,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2713,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2714,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2715,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2716,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2717,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2718,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2719,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2720,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2721,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2722,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2723,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2724,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2725,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2726,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2727,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2728,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2729,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2730,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2731,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2732,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2733,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2734,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2735,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2736,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2737,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2738,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2739,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2740,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2741,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2742,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2743,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2744,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2745,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2746,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2747,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2748,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2749,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2750,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2751,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2752,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2753,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2754,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2755,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2756,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2757,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2758,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2759,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2760,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2761,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2762,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2763,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2764,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2765,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2766,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2767,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2768,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2769,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2770,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2771,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2772,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2773,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2774,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2775,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2776,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2777,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2778,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2779,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2780,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2781,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2782,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2783,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2784,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2785,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2786,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2787,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2788,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2789,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2790,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2791,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2792,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2793,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2794,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2795,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2796,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2797,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2798,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2799,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2800,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2801,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2802,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2803,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2804,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2805,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2806,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2807,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2808,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2809,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2810,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2811,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2812,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2813,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2814,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2815,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2816,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2817,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2818,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2819,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2820,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2821,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2822,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2823,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2824,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2825,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2826,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2827,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2828,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2829,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2830,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2831,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2832,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2833,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2834,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2835,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2836,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2837,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2838,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2839,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2840,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2841,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2842,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2843,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2844,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2845,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2846,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2847,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2848,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2849,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2850,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2851,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2852,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2853,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2854,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2855,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2856,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2857,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2858,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2859,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2860,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2861,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2862,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2863,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2864,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2865,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2866,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2867,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2868,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2869,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2870,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2871,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2872,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2873,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2874,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2875,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2876,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2877,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2878,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2879,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2880,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2881,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2882,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2883,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2884,gaze_zone/not_valid,not_valid,True,hands_on_wheel/none,none
2885,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2886,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2887,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2888,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2889,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2890,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2891,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2892,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2893,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2894,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2895,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2896,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2897,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2898,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2899,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2900,gaze_zone/not_valid,not_valid,False,hands_on_wheel/none,none
2901,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2902,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2903,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2904,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2905,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2906,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2907,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2908,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2909,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2910,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2911,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2912,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2913,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2914,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2915,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2916,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2917,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2918,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2919,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2920,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2921,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2922,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2923,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2924,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2925,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2926,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2927,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2928,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2929,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2930,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2931,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2932,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2933,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2934,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2935,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2936,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2937,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2938,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2939,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2940,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2941,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2942,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2943,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2944,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2945,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2946,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2947,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2948,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2949,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2950,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2951,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2952,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2953,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2954,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2955,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2956,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2957,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2958,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2959,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2960,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2961,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2962,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2963,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2964,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2965,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2966,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2967,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2968,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2969,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2970,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2971,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2972,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2973,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2974,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2975,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2976,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2977,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2978,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2979,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2980,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2981,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2982,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2983,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2984,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2985,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2986,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2987,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2988,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2989,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2990,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2991,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2992,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
2993,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2994,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2995,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2996,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2997,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2998,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
2999,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
3000,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
3001,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
3002,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
3003,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
3004,gaze_zone/not_valid,not_valid,True,hands_on_wheel/both_hands,both_hands
3005,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3006,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3007,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3008,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3009,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3010,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3011,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3012,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3013,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3014,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3015,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3016,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3017,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3018,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3019,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3020,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3021,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3022,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3023,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3024,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3025,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3026,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3027,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3028,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3029,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3030,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3031,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
3032,gaze_zone/not_valid,not_valid,False,hands_on_wheel/both_hands,both_hands
